",NA,NA,NA,"BRIEF-Ablynx gets first milestone in immuno-oncology deal with Merck & Co.
",NA,NA,NA,"PepsiCo says to market mobile phones, accessories in China
",NA,NA,NA,NA,NA,NA,NA,"McDonald's close to decision on structure of U.S. real estate: WSJ
",NA,"India Morning Call-Global Markets
",NA,NA,NA,NA,NA,"Bristol-Myers, Five Prime enter licensing deal of up to $1.74 billion
",NA,NA,NA,NA,NA,NA,NA,"U.S. government reviews Goldman Sachs as part of broad 1MDB probe
","Market recovery to take longer, hints at more cost cuts: Schlumberger
","Fitch: Good Performance in USB's 3Q15 Results
",NA,NA,"Spotify, others downplay chip card woes cited by Netflix
",NA,NA,NA,NA,NA,"Starbucks in talks to bring brand to Italy: source
","Lockheed to cut 250 jobs in missile, fire control business
",NA,NA,NA,NA,"MOVES- Morgan Stanley, Boston Private, HSBC Global Asset Management
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRIEF-General Motors says Q3 global sales were 2.3 million, down 3.1 pct
",NA,NA,NA,NA,"BlackRock profit falls in third quarter but tops expectations
",NA,NA,NA,NA,NA,NA,"Charles Schwab profit up 17 percent in third quarter
","U.S. lawsuits build against Monsanto over alleged Roundup cancer link
"

10162015,"Apple ordered to pay $234 mln to university for infringing patent
","Steve Ballmer owns 4 pct stake in Twitter - Bloomberg
",NA,"Amazon poised to win big as India launches annual festive shopping spree
","More than 200 J&J; talcum-powder cancer plaintiffs return to state court
",NA,NA,NA,"Google book-scanning project legal, says U.S. appeals court
","Google book-scanning project legal, says U.S. appeals court
","Cash flows to emerging market funds for first time in 3 mths-BAML
",NA,NA,NA,NA,"AT&T;, Uber to test college football streaming in connected cars
","MOVES- Amundi Asset Management, Citigroup
",NA,NA,"European banks set for windfall from Visa Europe deal: sources
",NA,NA,"GE beats profit expectations as aviation counters weak oil segment
",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UPDATE 1-How conservatives stalled corporate lobbying machine on U.S. EXIM
",NA,NA,NA,"IBM allows Chinese Government to review source code: WSJ
",NA,NA,"Wynn Resorts, WalMart: One coin in the world  economy
",NA,NA,"Flagging oil sector keeps pressure on industrial manufacturers
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CORRECTED-U.S. gov't reviews Goldman Sachs as part of broad 1MDB probe
","Schlumberger to cut more jobs, sees recovery pushed to 2017
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Exclusive: Lockheed eyes overhead cuts of up to 30 percent
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA

10192015,"Apple's auto ambitions sideswipe electric motorcycle startup
",NA,NA,NA,"Johnson & Johnson's Stelara succeeds in Phase III Crohn's disease trial
",NA,NA,NA,"Deutsche Telekom to file antitrust complaint against Google: NYT
","Deutsche Telekom to file antitrust complaint against Google: NYT
",NA,"GE loan book helps Wells Fargo report first profit rise in three quarters
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"India Morning Call-Global Markets
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IBM revenue falls more than expected, cuts profit forecast
",NA,NA,"Wal-Mart puts the squeeze on suppliers to share its pain as earnings sag
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ON THE MOVE-Morgan Stanley's Paradiso leaves managed accounts role
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA

10202015,"Apple tells U.S. judge 'impossible' to unlock new iPhones
",NA,NA,"Amazon says creating more than 100,000 jobs for holiday season
",NA,NA,"JPMorgan close to selling most of Highbridge's PE business: WSJ
",NA,"Yahoo signs ad pact with Google; earnings and revenue miss
","Yahoo signs ad pact with Google; earnings and revenue miss
",NA,"Wells Fargo signs deal to recruit Credit Suisse's U.S. brokers
","Gulf of Mexico oil rig worker dies in accident
",NA,NA,NA,NA,NA,"UPDATE 3-Verizon results beat estimates as promotions pay off
",NA,NA,NA,NA,NA,NA,"Merck clears major hurdle to Sigma-Aldrich takeover
",NA,NA,NA,NA,NA,NA,"UPDATE 1-Canada election results seen as bad news for Lockheed's F-35
",NA,NA,NA,"IBM shares hit five-year low after disappointing results
",NA,NA,"U.S. ends probe of Wal-Mart on 'Made in USA' logo
",NA,NA,"UPDATE 1-Daimler bends to EU pressure to use old-style car coolant
",NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Technologies profit beats forecasts; buyback, restructuring planned
",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRIEF-Wuhan Tianyu Information, Qualcomm's units in cooperation agreement
",NA,NA,"UPDATE 3-Lockheed tops 3rd-qtr profit view on increased sales of F-35 jets
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GM, LG partnership on Chevy Bolt may be roadmap for future deals
",NA,NA,NA,NA,NA,NA,NA,NA,"FedEx, TNT say no EU antitrust objections to $5 billion merger
",NA,"BNY Mellon's cost-cutting drive hit by software outage
","Exchanges, Schwab criticize SEC market structure committee
",NA

10212015,"Apple tells U.S. judge 'impossible' to unlock new iPhones
",NA,NA,"Ebay quarterly revenue falls 2.4 pct
",NA,NA,"Ex-JPMorgan traders, citing arrest risk, avoid SEC deposition in N.Y.
",NA,NA,NA,NA,"Wells Fargo wins deal to recruit Credit Suisse U.S. brokers
",NA,NA,NA,"AT&T; says third-quarter consensus revenue estimates 'inflated'
","MOVES-Citi boosts custody and fund services business through new hires
",NA,NA,NA,NA,"Intel says may invest up to $5.5 billion in China memory chip plant
",NA,"Coca-Cola warns of bigger hit on revenue from strong dollar
",NA,NA,NA,NA,NA,NA,"Disney's ESPN to eliminate over 300 positions: source
",NA,"Boeing says 777 output may fall as losses narrow on 787
",NA,NA,NA,NA,"At luxury price, McDonald's needs double-decker good news
",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Abbott sales beat as demand for generic drugs rises
","Texas Instruments' profit, revenue beat estimates
",NA,NA,NA,"India Morning Call-Global Markets
","Goldman adding data scientists, marketers in consumer lending push
",NA,"MOVES-US Bank names Anthony Gillaizeau wealth management consultant
",NA,NA,NA,NA,NA,NA,NA,NA,"Starbucks to appeal EU tax decision, cites 'errors'
","Lockheed Martin wins $784 million U.S. long-range radar deal: Pentagon
","BRIEF-Thermo Fisher Scientific reports Q3 adj earnings per share $1.80
",NA,NA,NA,"Natgas venture by ex-Morgan Stanley traders seals first deal
",NA,NA,NA,NA,NA,NA,NA,"Biogen to cut 11 percent of staff, cancel some drug programs; stock jumps
",NA,NA,NA,NA,NA,NA,"Allergan clarifies on drug distribution practices
","Colorado woman trapped in car for days after wreck sues General Motors
",NA,NA,"American Tower bulks up in India with $1.2 billion Viom stake buy
",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Syngenta CEO leaves in wake of Monsanto deal rejection
"

10222015,"Apple to build more solar projects in China, green its suppliers
","Cloud services bolster Microsoft results, shares soar
",NA,"Amazon posts second straight profit powered by Web Services
",NA,NA,NA,NA,"Alphabet, formerly Google, sets share buyback, shares jump
","Alphabet, formerly Google, sets share buyback, shares jump
",NA,NA,"U.S. court dismisses Chevron claims over $30 mln in cleanup costs
",NA,NA,"AT&T; profit beats Street, raises full-year forecast
","Bahrain's Batelco says assessing options for Jordan unit
",NA,NA,NA,NA,NA,NA,"Fitch Rates Coca-Cola's Issuance 'A+'; Outlook Negative
",NA,NA,NA,NA,NA,NA,NA,NA,"Boeing books 20 737 MAX orders from Oman Air, six cancellations
","FDA warns of serious liver injury risk with AbbVie hep C drugs
","3M to cut 1,500 jobs after profit beats Street, revenue misses
",NA,NA,"McDonald's stock hits record high as turnaround takes hold
",NA,NA,NA,NA,NA,NA,"Gilead's new HIV drug shows lower side-effects over longer term
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lilly beats forecasts on cost cuts, raises 2015 view
",NA,"Caterpillar forecasts lower profit, sales in 2016
",NA,NA,"Starbucks moves U.S. payment processing from Square to Chase
","UPDATE 1-Raytheon, Northrop await debriefs after long-range radar loss
",NA,NA,NA,NA,"China likely holds 10 pct of FX reserves in sterling - Morgan Stanley
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conoco CEO: Lifting U.S. oil export ban 'No. 1 on my wish list'
",NA,NA,NA,NA,"GM beats U.S. workers' lawsuit over religious holidays, for now
",NA,NA,NA,NA,"BlackRock's Rieder sees European bonds as attractive
",NA,NA,NA,NA,"Raytheon posts sharp drop in profit; lifts 2015 revenue forecast
",NA,NA,NA

10232015,"Nasdaq 100 index may see record with Apple earnings due Tuesday
","US STOCKS-Tech shares lead sharp gains on Wall St after results
",NA,"US STOCKS-Futures rise after Alphabet, Microsoft, Amazon impress
","FDA clears J&J;'s chemotherapy for certain soft tissue sarcomas
",NA,NA,NA,"Alphabet set to open at record high; mobile ads drive revenue
","Alphabet set to open at record high; mobile ads drive revenue
",NA,NA,NA,"P&G; sees organic sales growth from current quarter
",NA,"AT&T; profit beats Street, raises full-year forecast
","MOVES- UBS, Citigroup, US Bank, IMMFA
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Disney's ESPN withdraws content from YouTube
",NA,NA,NA,NA,NA,NA,"India Morning Call-Global Markets
","Amgen wins EU green light for first virus-based cancer drug
","J. Crew says Walmart swiped jewelry designs
",NA,NA,NA,"EU drugs agency recommends suspension of Medtronic implant
",NA,NA,NA,"Chilean in $13.2 mln insider trading accord with U.S. regulators
",NA,NA,NA,NA,NA,NA,NA,"MOVES-US Bancorp's wealth unit names Campbell Reynolds as private banker
",NA,NA,"BRIEF-Mondo TV France sells non exclusive online rights to Sherlock Yack to Netflix
",NA,NA,"Caterpillar forecasts lower profit, sales in 2016
",NA,NA,NA,NA,NA,NA,NA,NA,"Asia private equity funds hurt Morgan Stanley's third-quarter profit
",NA,NA,NA,NA,NA,NA,NA,NA,"Correction: Fitch Affirms PNC Financial Services Group's LT IDR Following Large Regional Bank Review
",NA,NA,NA,NA,NA,NA,"GM to cut 500 jobs, eliminate shift at small-car plant near Detroit
",NA,NA,NA,NA,"BlackRock, Fidelity and China's Safe bought into Poste IPO-source
",NA,NA,NA,NA,NA,NA,NA,"Monsanto clears USDA regulatory hurdle for new GMO corn
"

10262015,"JPMorgan Chase says it is building a rival to Apple Pay
","CORRECTED-Ukraine's Kernel swings to full-year profit
",NA,NA,NA,NA,"JPMorgan joins proxy access trend, adopts clawback disclosure
",NA,"Barry Diller's IAC extends partnership with Google
","Barry Diller's IAC extends partnership with Google
",NA,"UBS hires four advisers from Merrill Lynch, Wells Fargo
",NA,NA,NA,NA,NA,NA,"UPDATE 1-NY launches probe into speeds at big Internet broadband providers
",NA,NA,NA,"Polish regulator raises capital requirements for GE's Bank BPH
",NA,NA,"Merck's Keytruda extends survival in lung cancer study
",NA,NA,NA,NA,NA,NA,"Boeing wins $898 million contract for 15 EA-18G fighter jets
",NA,NA,NA,NA,"UPDATE 1-JPMorgan joins proxy access trend, adopts clawback disclosure
",NA,"Exclusive: Wal-Mart seeks to test drones for home delivery, pickup
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ex-Goldman banker faces criminal charges in NY Fed case: sources
",NA,NA,NA,NA,NA,NA,"UPS counting on small retailers to save Christmas
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Duke Energy to buy Piedmont to boost natgas operations
",NA,"U.S. union, GM reach tentative agreement on labor contract
",NA,NA,NA,NA,NA,NA,NA,NA,"FedEx sees record holiday shipments on rising retail, e-commerce
","Raytheon loses attempt to halt U.S. Air Force review of radar bids
",NA,NA,"Monsanto to shutter three R&D; centers in 2016, cut 90 jobs
"

10272015,"Apple beats Wall Street, investors wary of China sales
",NA,NA,"Amazon Prime Now drivers sue for unpaid overtime
",NA,NA,"U.S. judge dismisses power market manipulation case against JPMorgan
",NA,NA,NA,NA,"MOVES-Wells Fargo names Paul Ackerman investment banking vice chairman
",NA,NA,"WRAPUP 1-Top U.S. drugmakers ride new products to strong results
",NA,"MOVES-Citigroup, HSBC, Mercer, Credit Agricole
",NA,NA,NA,NA,"BRIEF-Ingenico Group announced collaboration with Intel
",NA,NA,"Cisco buys Lancope for $452 million in latest security deal
","Merck profit tops estimates on strong diabetes, cancer drug sales
","Comcast posts in-line results, helped by 'Minions,' Internet unit growth
",NA,NA,NA,NA,NA,"Boeing to decide within two weeks whether to protest contract award
",NA,NA,NA,"IBM nears deal to buy Weather Company's digital assets: source
","McDonald's asks judge to toss out U.S. labor board's 'massive' subpoena
","FDA approves Amgen's injected immunotherapy for melanoma
","Exclusive: Wal-Mart seeks to test drones for home delivery, pickup
",NA,"BRIEF-Bloober Team game distributed on Nvidia Geforce Platform Now
",NA,NA,"Gilead hepatitis C drug sales trend flattens, shares dip
","Bristol cancer, clot drugs drive profit beat, shares rise
",NA,"Exclusive - Abbott tangles with Indian regulators over cough syrup complaint
",NA,NA,NA,NA,NA,"Synchronoss to develop Goldman's mobile, cloud technology
",NA,NA,NA,NA,NA,NA,"UPS profit tops estimates as dollar weighs on revenue
",NA,NA,"PayPal says makes $1 billion in small-business loans in first two years
",NA,"Boeing, Lockheed want answers on how U.S. bomber bids were scored
",NA,NA,NA,NA,NA,"UPDATE 1-Ace Group announces US$5.3bn bond to fund Chubb buy
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Walgreens says will buy smaller drugstore rival Rite-Aid
",NA,NA,"BRIEF-Almirall sells Constella/Linzess product rights to Allergan
","GM recalls 1.3 million older cars for fire hazard
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA

10282015,"US STOCKS-Wall St jumps as Fed keeps Dec rate hike in play
",NA,NA,NA,NA,NA,"SEC seeks to curb JPMorgan's ability to raise funds for clients: WSJ
","Exxon, Eni, Sasol win rights to explore Mozambique's oil and gas reserves
",NA,NA,NA,NA,NA,NA,"Top U.S. drugmakers ride new products to strong results
",NA,NA,"UnitedHealth Group close to buying Helios for about $1.6 billion: source
","Verizon says Internet of Things revenue at $500 million year-to-date
",NA,NA,NA,"GE to spend $200 million on two factories for jet engine parts
","UPDATE 2-Mexico's Coke Femsa 3rd-qtr profit slumps on volatile forex
",NA,NA,NA,NA,NA,NA,NA,"N.Y. state pension fund sues Oracle for political donor info
","U.S. picks Northrop Grumman to build next long-range bomber
","Express Scripts to maintain availability of AbbVie's hep C drug
",NA,NA,"IBM, looking to cloud, to buy Weather Company's digital assets
",NA,"Amgen profit beats Street, issues conservative 2016 forecast
",NA,NA,NA,NA,NA,NA,"FDA expands use of Bristol Myers' cancer drug Yervoy
",NA,NA,"Texas Instruments in talks to buy Maxim Integrated - Bloomberg
",NA,NA,NA,NA,"Goldman to pay $50 mln for not supervising banker in NY Fed case-NYDFS
",NA,NA,NA,NA,NA,NA,NA,"BRIEF-Huaiji Dengyun Auto-parts signs purchase agreement with Caterpillar
",NA,"PayPal's China, Europe transaction volumes hit by strong dollar
",NA,"L-3 names former Lockheed COO Kubasik as president, COO
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Senators call for scrutiny of Walgreens-Rite Aid deal
","Oreo cookies maker Mondelez's results beats estimates
",NA,NA,"GM promises additional U.S. investment to secure 3,300 jobs
",NA,"General Dynamics profit beats on higher aircraft sales
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monsanto seeks higher sales in Mexico, pending GMO corn decision
"

10292015,"Apple asks U.S. Supreme Court to toss e-books antitrust decision
","Microsoft launches US$13bn bond as high-grade hits record
",NA,NA,NA,NA,"JPMorgan to pay Parmalat 43 mln euros to settle dispute
","Clinton says Justice Department should probe Exxon over climate change data
","Alphabet, Indonesian companies to expand Web access via balloons
","Alphabet, Indonesian companies to expand Web access via balloons
","Bank of America must face Ambac lawsuit over mortgage securities
",NA,NA,NA,"Pfizer, Allergan drug merger talks raise tax hackles in U.S.
",NA,NA,NA,NA,NA,NA,"Raytheon to buy Inteläó»s Stonesoft: report
",NA,NA,NA,"Bayer adj EBITDA up 28 pct on new drugs
",NA,NA,NA,"BRIEF-Pioneer Food sees FY HEPS to rise between 13.8 pct and 17.8 pct
","Pro7 signs new deal with Disney, ups sales outlook
",NA,"UPDATE 2-China signs deal with Germany for 130 Airbus jets
",NA,NA,"MasterCard beats profit estimates as customers spend more
","BRIEF-BIMobject and IBM team up for cloud-based BIM
",NA,NA,"Wal-Mart tweaks discount strategy for holiday season
",NA,NA,"BRIEF-Competition Tribunal approves WesBank-Hollard merger with conditions
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REFILE-Goldman Sachs eases shareholder efforts to nominate directors
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Starbucks cafe sales hot, but holiday forecast disappoints
","Lockheed promotes Babione to head F-35 fighter jet program
",NA,NA,"CVS, Express Scripts drop Valeant's Philidor; stock dives
",NA,"ON THE MOVE-Mitsubishi UFJ's Nobuyuki Hirano to rejoin Morgan Stanley board
",NA,NA,NA,NA,NA,"Time Warner Cable, Charter expect deal closing in first quarter 2016, not 2015
",NA,NA,NA,NA,"UPDATE 3-Conoco posts quarterly loss, cuts 2015 spending target
","Senators call for scrutiny of Walgreens-Rite Aid deal
",NA,NA,"Pfizer, Allergan drug merger talks raise tax hackles in U.S.
","Federal monitor for GM appointed in ignition switch settlement
",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raytheon to buy Inteläó»s Stonesoft: report
",NA,NA,NA

10302015,NA,NA,NA,"Amazon to stop offering daily deals
",NA,NA,"BRIEF-Parmalat to receive EUR 42.9 mln thanks to settlement agreement with J.P. Morgan
","Exxon third-quarter profit falls 47 percent but beats expectations
","Google sued by express delivery driver seeking wages
","Google sued by express delivery driver seeking wages
",NA,NA,"Chevron slashes jobs and spending to weather low oil prices
",NA,"RPT-Pfizer-Allergan sparks fresh tax inversion angst on Capitol Hill
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boeing likely to match Airbus on single-aisle output: source
","BRIEF-Abbvie reports Q3 adjusted earnings per share $1.13
",NA,NA,NA,"Judge says McDonald's must give employee emails to U.S. labor board
",NA,NA,NA,NA,NA,"U.S. appeals court lets Medtronic try to kill patent again
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Starbucks cafe sales hot, but holiday forecast disappoints
","U.S. Air Force to brief Boeing Friday on bomber contract loss: sources
",NA,NA,"Vertex, Mylan, CVS subpoenaed by federal agencies
",NA,"Morgan Stanley to face Russian tycoon's insider trading claims
",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UPDATE 2-Colgate sales lose sparkle in Latin America
","Chinese court orders ConocoPhillips to pay $266,000 over 2011 oil spills
",NA,NA,NA,"RPT-Pfizer-Allergan sparks fresh tax inversion angst on Capitol Hill
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA

11022015,NA,"BRIEF-Armada Bilgisayar starts talks with Microsoft on commercial licensing distribution
",NA,NA,NA,NA,"JPMorgan settles California debt collection charges
",NA,"UPDATE 1-Google aims to begin drone package deliveries in 2017
","UPDATE 1-Google aims to begin drone package deliveries in 2017
",NA,NA,NA,NA,"Factbox: Pfizer-Allergan puts focus on U.S. tax inversion rules
","AT&T; to offer BlackBerry's new Android phone from Friday
",NA,NA,"BRIEF-Kudelski says its Opentv and Nagra file patent suit against Verizon
","Visa to buy Visa Europe in deal worth as much as $23 billion
",NA,NA,"Alstom closes sale of energy business to GE
",NA,NA,NA,NA,NA,NA,NA,NA,NA,"China's Comac rolls out C919 jet, ground tests to start soon
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bristol-Myers buys private drugmaker to boost heart treatment pipeline
",NA,NA,NA,NA,NA,NA,NA,"Deutsche Bank poaches Goldman's Warren as head of EMEA investment bank:  sources
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morgan Stanley CEO Gorman elected to N.Y. Fed board
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Factbox: Pfizer-Allergan puts focus on U.S. tax inversion rules
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA

11032015,NA,NA,NA,"Amazon to open its first-ever physical book store in Seattle
","Bi-monthly injection blocks HIV in study from J&J; and GSK
",NA,NA,NA,"Flipkart hires Google executive to head consumer experience
","Flipkart hires Google executive to head consumer experience
","BlackRock to buy Bank of America's $87 billion money-market fund business
",NA,NA,"Coty to redo organizational structure, shift exec team to London
","GSK boss silent on report drugmaker rebuffed Pfizer
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morgan Stanley Americas M&A; head Eatroff departs for Comcast
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. RESEARCH ROUNDUP-Eaton Vance, Consol Energy, Altria
",NA,NA,NA,NA,NA,"Exclusive: EU to clear $37 billion Avago, Broadcom deal without conditions - sources
",NA,NA,NA,NA,NA,"Lockheed, United Tech to close Sikorsky deal by Friday
","Goldman cuts top end of legal expenses estimate
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lockheed, United Tech to close Sikorsky deal by Friday
",NA,NA,NA,NA,"Morgan Stanley Americas M&A; head Eatroff departs for Comcast
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Walgreens may sell up to 1,000 stores for Rite Aid regulatory nod: AP
",NA,NA,NA,"UPDATE 6-U.S. auto industry headed for record sales in 2015 -GM
",NA,NA,NA,NA,"AllianceBernstein CEO should 'learn more' about ETFs: BlackRock chief
",NA,NA,NA,NA,NA,NA,NA,"Deere to buy Monsanto's Precision Planting equipment maker
"

11042015,NA,NA,"Facebook to launch news app: FT
",NA,NA,NA,NA,NA,"EU's Vestager says all options open in Google case
","EU's Vestager says all options open in Google case
","Bank of America close to naming new general counsel: WSJ
","MOVES-Wells Fargo, Societe Generale, Russell Investments, Markel Corp
",NA,NA,NA,NA,"MOVES-Citigroup hires Deutsche investment banker focusing on banks
",NA,"Verizon signs content deal with NBA for video streaming app 'Go90' - NYT
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRIEF-Neste and Boeing to cooperate on commercialization of renewable aviation fuels
",NA,NA,NA,NA,NA,NA,NA,"Illinois top court voids $10.1 bln Philip Morris 'light' verdict
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Former N.Y. Fed employee pleads guilty over Goldman leaks
",NA,NA,NA,NA,NA,NA,NA,NA,"China woes hurt chipmaker Qualcomm's profit forecast
",NA,NA,"BRIEF-Canada's Foote: our intention not to buy F-35 lockheed martin planes
",NA,"Time Warner warns on ad revenue as ratings fall, shares plunge
",NA,NA,"Brexit would see UK growth slow to 1 percent, stocks lag: Morgan Stanley
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRIEF-Allergan says global botox sales rose 7.9 percent in third quarter grew 13 percent excluding negative impact of stronger dollar
","U.S. auto industry headed for record sales in 2015: GM
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA

11052015,"Apple opens subsidiary in Vietnam, tapping smartphone growth
",NA,"US STOCKS-Wall St moves higher with Facebook, financial stocks
",NA,NA,NA,"Ex-JPMorgan U.S. adviser pleads guilty to embezzling $22 million
","New York investigating Exxon over climate statements: source
",NA,NA,NA,"Wells Fargo to pay $81.6 million to bankrupt U.S. homeowners: DOJ
",NA,"UPDATE 2-Coty revenue misses estimates as perfume sales fade
",NA,NA,NA,NA,NA,NA,NA,NA,"No settlement likely as Electrolux heads to trial over GE bid
","Drinks bottler Coca-Cola HBC sales revenue down on currency headwinds
",NA,NA,NA,NA,NA,NA,"Disney profit rises with gains at cable networks
",NA,"NASA drops Boeing from space station cargo competition
",NA,NA,NA,NA,"Panera moving to cage-free eggs by 2020
",NA,NA,NA,NA,NA,NA,"FDA approves Gilead Sciences' HIV drug cocktail
",NA,NA,NA,NA,NA,"Celgene's revenue misses as key cancer drug sales slow
",NA,NA,"Ex-Goldman employee pleads guilty over N.Y. Fed leaks
",NA,NA,NA,NA,NA,NA,NA,NA,"China woes hurt chipmaker Qualcomm's profit forecast
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Adidas to intensify marketing drive as U.S. sales rebound
",NA,"Lowe's to pay New Yorkers $1.1 mln for deceptive sales practices
","Fitch Rates Charter's New Sr. Notes 'BB' on Positive Watch
",NA,NA,NA,NA,NA,NA,NA,"UPDATE 2-Duke Energy trims 2015 adjusted profit forecast as Brazil weighs
",NA,"GM's Vauxhall recalls 220,000 Zafira B models to investigate fire-related incidents
",NA,NA,NA,NA,NA,NA,"UPDATE 1-EOG Resources profit widely beats Street on cost cuts
",NA,NA,NA,NA,NA,NA

11062015,NA,NA,NA,NA,NA,"Berkshire profit doubles to record on Kraft Heinz
","JPMorgan executive sees growth in private, transaction banking in Brazil
","Breakingviews: Exxon investors may rue climate-risk indifference
",NA,NA,NA,"Wells Fargo likely to issue more debt to comply with new rules
",NA,NA,"RPT-After big spending and hard lobbying, Pfizer eyes new tax home
",NA,NA,NA,"Exclusive: Verizon weighing $10 billion sale of enterprise assets - sources
",NA,NA,NA,NA,NA,NA,"FDA panel backs Merck & Co drug to reverse muscle relaxant effect
",NA,NA,NA,NA,"Disney profit rises with gains at cable networks
",NA,"Boeing, Lockheed protest U.S. Pentagon's bomber award to Northrop
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lockheed, United Technologies close Sikorsky deal
","UPDATE 2-Goldman sold 1.3 million Valeant shares backing loan to CEO, Valeant says
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boeing, Lockheed protest U.S. Pentagon's bomber award to Northrop
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPT-Pfizer-Allergan deal would set up US company for a split
","UAW workers at two more GM plants back contract: Detroit News
",NA,NA,NA,NA,NA,NA,"BRIEF-EOG Resources to focus 2016 capital on completing DUCs
",NA,NA,NA,NA,NA,"Monsanto to Mexico honey farmers: Our soya seeds not to blame for woes
"

11092015,"Ireland still sees EU tax decision on Apple by year-end
",NA,"Snapchat's daily video views triple to 6 billion - report
",NA,NA,NA,NA,"Exxon, Total join forces to drill Uruguay's first offshore well
","Google gets more time to comply with Russian anti-monopoly ruling
","Google gets more time to comply with Russian anti-monopoly ruling
",NA,"UPDATE 1-Wells Fargo says no immediate plans to buy a UK-based asset manager
",NA,NA,"Democrat targets corporate tax-avoidance deals in U.S. Congress
",NA,NA,NA,NA,NA,"BRIEF-Bet at home com 9-month EBT up 28.8 pct at EUR 23.1 mln
",NA,"U.S. government, Electrolux argue at trial over GE appliance deal
",NA,"BRIEF-Ericsson ceo says strategic partnership with Cisco its biggest so far
",NA,NA,NA,NA,NA,NA,NA,"Boeing eyes defense services business as key for growth
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Priceline forecasts fourth quarter profit below estimate, shares fall
